,MATCH_ID,MAP,TOURNAMENT,TEAM,SIDE,SCORE,RESULT,DURATION,HERO_1,HERO_2,HERO_3,HERO_4,HERO_5
20556,642,1,DPC 2023 Summer Tour - Southeast Asia Division 1,Army Geniuses,dire,31,WIN,40:12,Morphling,Silencer,Beastmaster,Keeper of the Light,Faceless Void
20557,642,1,DPC 2023 Summer Tour - Southeast Asia Division 1,BOOM Esports,radiant,22,LOSE,40:12,Monkey King,Void Spirit,Brewmaster,Techies,Lich
20558,642,2,DPC 2023 Summer Tour - Southeast Asia Division 1,Army Geniuses,dire,36,WIN,56:11,Morphling,Storm Spirit,Spirit Breaker,Techies,Grimstroke
20559,642,2,DPC 2023 Summer Tour - Southeast Asia Division 1,BOOM Esports,radiant,40,LOSE,56:11,Naga Siren,Invoker,Magnus,Rubick,Silencer
20560,643,1,DPC 2023 Summer Tour - Southeast Asia Division 1,Army Geniuses,radiant,29,WIN,35:37,Terrorblade,Ember Spirit,Axe,Keeper of the Light,Crystal Maiden
20561,643,1,DPC 2023 Summer Tour - Southeast Asia Division 1,Xerxia,dire,20,LOSE,35:37,Alchemist,Void Spirit,Pangolier,Grimstroke,Dazzle
20562,643,2,DPC 2023 Summer Tour - Southeast Asia Division 1,Army Geniuses,radiant,40,WIN,38:55,Arc Warden,Invoker,Doom,Clockwerk,Windranger
20563,643,2,DPC 2023 Summer Tour - Southeast Asia Division 1,Xerxia,dire,24,LOSE,38:55,Monkey King,Ember Spirit,Dawnbreaker,Skywrath Mage,Venomancer
20564,644,1,DPC 2023 Summer Tour - Southeast Asia Division 1,Bleed Esports,radiant,36,WIN,66:27,Naga Siren,Windranger,Beastmaster,Queen of Pain,Silencer
20565,644,1,DPC 2023 Summer Tour - Southeast Asia Division 1,BOOM Esports,dire,13,LOSE,66:27,Phantom Lancer,Batrider,Pangolier,Keeper of the Light,Disruptor
20566,644,2,DPC 2023 Summer Tour - Southeast Asia Division 1,Bleed Esports,dire,29,WIN,49:17,Slark,Ember Spirit,Doom,Keeper of the Light,Silencer
20567,644,2,DPC 2023 Summer Tour - Southeast Asia Division 1,BOOM Esports,radiant,18,LOSE,49:17,Morphling,Batrider,Death Prophet,Techies,Undying
20568,645,1,DPC 2023 Summer Tour - Southeast Asia Division 1,Bleed Esports,dire,13,WIN,29:17,Medusa,Ember Spirit,Abaddon,Mirana,Techies
20569,645,1,DPC 2023 Summer Tour - Southeast Asia Division 1,Xerxia,radiant,7,LOSE,29:17,Bloodseeker,Storm Spirit,Spirit Breaker,Dark Willow,Pugna
20570,645,2,DPC 2023 Summer Tour - Southeast Asia Division 1,Bleed Esports,radiant,26,WIN,38:35,Medusa,Windranger,Abaddon,Void Spirit,Silencer
20571,645,2,DPC 2023 Summer Tour - Southeast Asia Division 1,Xerxia,dire,7,LOSE,38:35,Terrorblade,Ember Spirit,Doom,Rubick,Pugna
20572,646,1,DPC 2023 Summer Tour - Southeast Asia Division 1,BOOM Esports,dire,30,WIN,28:24,Phantom Lancer,Storm Spirit,Timbersaw,Techies,Enchantress
20573,646,1,DPC 2023 Summer Tour - Southeast Asia Division 1,Xerxia,radiant,10,LOSE,28:24,Clinkz,Pangolier,Primal Beast,Rubick,Terrorblade
20574,646,2,DPC 2023 Summer Tour - Southeast Asia Division 1,BOOM Esports,radiant,20,WIN,32:25,Terrorblade,Tidehunter,Pangolier,Techies,Abaddon
20575,646,2,DPC 2023 Summer Tour - Southeast Asia Division 1,Xerxia,dire,6,LOSE,32:25,Slark,Ember Spirit,Batrider,Skywrath Mage,Dazzle
20576,647,1,DPC 2023 Summer Tour - Western Europe Division 1,Team Liquid,radiant,15,LOSE,36:28,Clinkz,Outworld Devourer,Magnus,Oracle,Bloodseeker
20577,647,1,DPC 2023 Summer Tour - Western Europe Division 1,Tundra Esports,dire,24,WIN,36:28,Medusa,Timbersaw,Doom,Bounty Hunter,Vengeful Spirit
20578,647,2,DPC 2023 Summer Tour - Western Europe Division 1,Team Liquid,dire,32,WIN,39:00,Faceless Void,Void Spirit,Medusa,Disruptor,Pugna
20579,647,2,DPC 2023 Summer Tour - Western Europe Division 1,Tundra Esports,radiant,33,LOSE,39:00,Bloodseeker,Batrider,Enigma,Lich,Timbersaw
20580,647,3,DPC 2023 Summer Tour - Western Europe Division 1,Team Liquid,dire,35,LOSE,57:45,Bloodseeker,Queen of Pain,Spirit Breaker,Disruptor,Medusa
20581,647,3,DPC 2023 Summer Tour - Western Europe Division 1,Tundra Esports,radiant,45,WIN,57:45,Faceless Void,Batrider,Slark,Dark Willow,Techies
20582,648,1,DPC 2023 Summer Tour - Western Europe Division 1,Team Liquid,dire,34,WIN,40:58,Monkey King,Storm Spirit,Ogre Magi,Techies,Oracle
20583,648,1,DPC 2023 Summer Tour - Western Europe Division 1,Gaimin Gladiators,radiant,21,LOSE,40:58,Doom,Windranger,Pangolier,Bounty Hunter,Phoenix
20584,648,2,DPC 2023 Summer Tour - Western Europe Division 1,Team Liquid,dire,32,WIN,31:47,Lone Druid,Lich,Bloodseeker,Spirit Breaker,Techies
20585,648,2,DPC 2023 Summer Tour - Western Europe Division 1,Gaimin Gladiators,radiant,5,LOSE,31:47,Juggernaut,Void Spirit,Doom,Bounty Hunter,Pugna
20586,649,1,DPC 2023 Summer Tour - Western Europe Division 1,Team Liquid,radiant,35,WIN,33:16,Bloodseeker,Ember Spirit,Magnus,Techies,Lich
20587,649,1,DPC 2023 Summer Tour - Western Europe Division 1,OG,dire,13,LOSE,33:16,Ursa,Void Spirit,Undying,Rubick,Keeper of the Light
20588,649,2,DPC 2023 Summer Tour - Western Europe Division 1,Team Liquid,dire,39,WIN,39:39,Slark,Void Spirit,Doom,Winter Wyvern,Oracle
20589,649,2,DPC 2023 Summer Tour - Western Europe Division 1,OG,radiant,23,LOSE,39:39,Monkey King,Mirana,Enigma,Earth Spirit,Lich
20590,650,1,DPC 2023 Summer Tour - Western Europe Division 1,Team Liquid,dire,20,LOSE,37:33,Bloodseeker,Pangolier,Underlord,Techies,Lich
20591,650,1,DPC 2023 Summer Tour - Western Europe Division 1,Quest Esports,radiant,30,WIN,37:33,Terrorblade,Void Spirit,Magnus,Clockwerk,Shadow Demon
20592,650,2,DPC 2023 Summer Tour - Western Europe Division 1,Team Liquid,radiant,31,LOSE,44:05,Faceless Void,Void Spirit,Marci,Skywrath Mage,Oracle
20593,650,2,DPC 2023 Summer Tour - Western Europe Division 1,Quest Esports,dire,29,WIN,44:05,Juggernaut,Pangolier,Timbersaw,Shadow Demon,Techies
20594,651,1,DPC 2023 Summer Tour - Western Europe Division 1,Team Liquid,dire,3,LOSE,21:13,Alchemist,Leshrac,Doom,Io,Oracle
20595,651,1,DPC 2023 Summer Tour - Western Europe Division 1,Entity Gaming,radiant,27,WIN,21:13,Slark,Visage,Pudge,Venomancer,Silencer
20596,651,2,DPC 2023 Summer Tour - Western Europe Division 1,Team Liquid,dire,20,LOSE,28:21,Dawnbreaker,Windranger,Underlord,Skywrath Mage,Crystal Maiden
20597,651,2,DPC 2023 Summer Tour - Western Europe Division 1,Entity Gaming,radiant,35,WIN,28:21,Slark,Pangolier,Beastmaster,Lich,Clinkz
20598,652,1,DPC 2023 Summer Tour - Western Europe Division 1,Team Liquid,radiant,20,WIN,35:43,Lone Druid,Clinkz,Magnus,Riki,Lich
20599,652,1,DPC 2023 Summer Tour - Western Europe Division 1,Team Secret,dire,11,LOSE,35:43,Terrorblade,Ember Spirit,Beastmaster,Skywrath Mage,Winter Wyvern
20600,652,2,DPC 2023 Summer Tour - Western Europe Division 1,Team Liquid,dire,18,WIN,52:54,Bloodseeker,Void Spirit,Medusa,Keeper of the Light,Oracle
20601,652,2,DPC 2023 Summer Tour - Western Europe Division 1,Team Secret,radiant,24,LOSE,52:54,Lifestealer,Tidehunter,Pangolier,Techies,Pugna
20602,653,1,DPC 2023 Summer Tour - Western Europe Division 1,Team Liquid,dire,16,LOSE,27:11,Templar Assassin,Windranger,Venomancer,Spirit Breaker,Undying
20603,653,1,DPC 2023 Summer Tour - Western Europe Division 1,D1 hustlers,radiant,31,WIN,27:11,Faceless Void,Void Spirit,Underlord,Lich,Clinkz
20604,653,2,DPC 2023 Summer Tour - Western Europe Division 1,Team Liquid,radiant,42,WIN,53:39,Anti-Mage,Queen of Pain,Void Spirit,Disruptor,Clinkz
20605,653,2,DPC 2023 Summer Tour - Western Europe Division 1,D1 hustlers,dire,37,LOSE,53:39,Monkey King,Kunkka,Medusa,Keeper of the Light,Lich
20606,653,3,DPC 2023 Summer Tour - Western Europe Division 1,Team Liquid,dire,53,WIN,57:01,Monkey King,Void Spirit,Omniknight,Crystal Maiden,Clinkz
20607,653,3,DPC 2023 Summer Tour - Western Europe Division 1,D1 hustlers,radiant,43,LOSE,57:01,Faceless Void,Batrider,Timbersaw,Bounty Hunter,Silencer
20608,654,1,DPC 2023 Summer Tour - Western Europe Division 1,Tundra Esports,dire,25,WIN,29:28,Bloodseeker,Keeper of the Light,Dark Seer,Oracle,Timbersaw
20609,654,1,DPC 2023 Summer Tour - Western Europe Division 1,Gaimin Gladiators,radiant,7,LOSE,29:28,Juggernaut,Batrider,Brewmaster,Skywrath Mage,Void Spirit
20610,654,2,DPC 2023 Summer Tour - Western Europe Division 1,Tundra Esports,radiant,31,WIN,22:47,Sven,Queen of Pain,Batrider,Techies,Slark
20611,654,2,DPC 2023 Summer Tour - Western Europe Division 1,Gaimin Gladiators,dire,7,LOSE,22:47,Bloodseeker,Dark Seer,Pangolier,Keeper of the Light,Oracle
20612,655,1,DPC 2023 Summer Tour - Western Europe Division 1,Tundra Esports,radiant,14,LOSE,38:35,Medusa,Lycan,Magnus,Techies,Clinkz
20613,655,1,DPC 2023 Summer Tour - Western Europe Division 1,OG,dire,52,WIN,38:35,Monkey King,Queen of Pain,Venomancer,Spirit Breaker,Disruptor
20614,655,2,DPC 2023 Summer Tour - Western Europe Division 1,Tundra Esports,radiant,31,WIN,27:49,Faceless Void,Pangolier,Magnus,Snapfire,Techies
20615,655,2,DPC 2023 Summer Tour - Western Europe Division 1,OG,dire,14,LOSE,27:49,Tiny,Windranger,Dark Seer,Spirit Breaker,Bane
20616,655,3,DPC 2023 Summer Tour - Western Europe Division 1,Tundra Esports,dire,28,WIN,23:43,Ursa,Beastmaster,Bounty Hunter,Winter Wyvern,Witch Doctor
20617,655,3,DPC 2023 Summer Tour - Western Europe Division 1,OG,radiant,11,LOSE,23:43,Slark,Puck,Underlord,Rubick,Clinkz
20618,656,1,DPC 2023 Summer Tour - Western Europe Division 1,Tundra Esports,radiant,25,WIN,31:14,Faceless Void,Keeper of the Light,Magnus,Dark Willow,Witch Doctor
20619,656,1,DPC 2023 Summer Tour - Western Europe Division 1,Quest Esports,dire,4,LOSE,31:14,Terrorblade,Mars,Winter Wyvern,Shadow Shaman,Techies
20620,656,2,DPC 2023 Summer Tour - Western Europe Division 1,Tundra Esports,radiant,19,LOSE,61:13,Ursa,Visage,Spirit Breaker,Dark Willow,Oracle
20621,656,2,DPC 2023 Summer Tour - Western Europe Division 1,Quest Esports,dire,32,WIN,61:13,Templar Assassin,Void Spirit,Mars,Mirana,Phoenix
20622,656,3,DPC 2023 Summer Tour - Western Europe Division 1,Tundra Esports,radiant,29,WIN,57:18,Bloodseeker,Visage,Timbersaw,Keeper of the Light,Silencer
20623,656,3,DPC 2023 Summer Tour - Western Europe Division 1,Quest Esports,dire,22,LOSE,57:18,Morphling,Windranger,Mars,Techies,Phoenix
20624,657,1,DPC 2023 Summer Tour - Western Europe Division 1,Tundra Esports,radiant,25,WIN,25:58,Bloodseeker,Timbersaw,Visage,Techies,Spirit Breaker
20625,657,1,DPC 2023 Summer Tour - Western Europe Division 1,Entity Gaming,dire,5,LOSE,25:58,Terrorblade,Windranger,Beastmaster,Clockwerk,Winter Wyvern
20626,657,2,DPC 2023 Summer Tour - Western Europe Division 1,Tundra Esports,dire,36,WIN,29:36,Faceless Void,Queen of Pain,Visage,Spirit Breaker,Witch Doctor
20627,657,2,DPC 2023 Summer Tour - Western Europe Division 1,Entity Gaming,radiant,21,LOSE,29:36,Pudge,Windranger,Magnus,Pugna,Batrider
20628,658,1,DPC 2023 Summer Tour - Western Europe Division 1,Tundra Esports,dire,16,LOSE,46:51,Bloodseeker,Visage,Timbersaw,Phoenix,Vengeful Spirit
20629,658,1,DPC 2023 Summer Tour - Western Europe Division 1,Team Secret,radiant,32,WIN,46:51,Necrophos,Windranger,Magnus,Marci,Shadow Demon
20630,658,2,DPC 2023 Summer Tour - Western Europe Division 1,Tundra Esports,radiant,32,WIN,64:17,Slark,Queen of Pain,Beastmaster,Keeper of the Light,Venomancer
20631,658,2,DPC 2023 Summer Tour - Western Europe Division 1,Team Secret,dire,32,LOSE,64:17,Medusa,Ember Spirit,Magnus,Mirana,Batrider
20632,658,3,DPC 2023 Summer Tour - Western Europe Division 1,Tundra Esports,dire,21,WIN,40:08,Sven,Witch Doctor,Doom,Marci,Shadow Demon
20633,658,3,DPC 2023 Summer Tour - Western Europe Division 1,Team Secret,radiant,15,LOSE,40:08,Monkey King,Templar Assassin,Pangolier,Pugna,Chen
20634,659,1,DPC 2023 Summer Tour - Western Europe Division 1,Tundra Esports,dire,43,WIN,45:50,Medusa,Batrider,Pangolier,Techies,Faceless Void
20635,659,1,DPC 2023 Summer Tour - Western Europe Division 1,D1 hustlers,radiant,21,LOSE,45:50,Slark,Void Spirit,Magnus,Keeper of the Light,Silencer
20636,659,2,DPC 2023 Summer Tour - Western Europe Division 1,Tundra Esports,radiant,23,WIN,25:15,Ursa,Queen of Pain,Visage,Spirit Breaker,Oracle
20637,659,2,DPC 2023 Summer Tour - Western Europe Division 1,D1 hustlers,dire,5,LOSE,25:15,Medusa,Puck,Underlord,Keeper of the Light,Disruptor
20638,660,1,DPC 2023 Summer Tour - Western Europe Division 1,Gaimin Gladiators,dire,26,WIN,25:58,Beastmaster,Void Spirit,Magnus,Enchantress,Disruptor
20639,660,1,DPC 2023 Summer Tour - Western Europe Division 1,OG,radiant,10,LOSE,25:58,Slark,Batrider,Abaddon,Tiny,Techies
20640,660,2,DPC 2023 Summer Tour - Western Europe Division 1,Gaimin Gladiators,dire,29,WIN,26:42,Bloodseeker,Void Spirit,Underlord,Skywrath Mage,Batrider
20641,660,2,DPC 2023 Summer Tour - Western Europe Division 1,OG,radiant,11,LOSE,26:42,Terrorblade,Storm Spirit,Tidehunter,Techies,Oracle
20642,661,1,DPC 2023 Summer Tour - Western Europe Division 1,Gaimin Gladiators,radiant,23,WIN,47:18,Terrorblade,Ember Spirit,Doom,Bounty Hunter,Mirana
20643,661,1,DPC 2023 Summer Tour - Western Europe Division 1,Quest Esports,dire,7,LOSE,47:18,Morphling,Tidehunter,Pangolier,Keeper of the Light,Silencer
20644,661,2,DPC 2023 Summer Tour - Western Europe Division 1,Gaimin Gladiators,radiant,19,LOSE,40:53,Terrorblade,Void Spirit,Underlord,Skywrath Mage,Snapfire
20645,661,2,DPC 2023 Summer Tour - Western Europe Division 1,Quest Esports,dire,36,WIN,40:53,Morphling,Tiny,Doom,Techies,Phoenix
20646,661,3,DPC 2023 Summer Tour - Western Europe Division 1,Gaimin Gladiators,radiant,27,WIN,31:29,Sven,Silencer,Pangolier,Techies,Beastmaster
20647,661,3,DPC 2023 Summer Tour - Western Europe Division 1,Quest Esports,dire,8,LOSE,31:29,Drow Ranger,Death Prophet,Timbersaw,Rubick,Undying
20648,662,1,DPC 2023 Summer Tour - Western Europe Division 1,Gaimin Gladiators,dire,29,LOSE,53:30,Beastmaster,Storm Spirit,Magnus,Techies,Oracle
20649,662,1,DPC 2023 Summer Tour - Western Europe Division 1,Entity Gaming,radiant,34,WIN,53:30,Morphling,Puck,Doom,Undying,Batrider
20650,662,2,DPC 2023 Summer Tour - Western Europe Division 1,Gaimin Gladiators,radiant,41,WIN,48:14,Chaos Knight,Ember Spirit,Magnus,Techies,Enchantress
20651,662,2,DPC 2023 Summer Tour - Western Europe Division 1,Entity Gaming,dire,21,LOSE,48:14,Necrophos,Windranger,Undying,Shadow Demon,Spirit Breaker
20652,662,3,DPC 2023 Summer Tour - Western Europe Division 1,Gaimin Gladiators,radiant,32,WIN,27:38,Bloodseeker,Void Spirit,Dark Seer,Techies,Lich
20653,662,3,DPC 2023 Summer Tour - Western Europe Division 1,Entity Gaming,dire,9,LOSE,27:38,Medusa,Queen of Pain,Spirit Breaker,Silencer,Windranger
20654,663,1,DPC 2023 Summer Tour - Western Europe Division 1,Gaimin Gladiators,dire,9,LOSE,42:37,Terrorblade,Storm Spirit,Beastmaster,Windranger,Silencer
20655,663,1,DPC 2023 Summer Tour - Western Europe Division 1,Team Secret,radiant,30,WIN,42:37,Bloodseeker,Puck,Axe,Lich,Pugna
20656,663,2,DPC 2023 Summer Tour - Western Europe Division 1,Gaimin Gladiators,radiant,22,WIN,37:33,Medusa,Void Spirit,Beastmaster,Bounty Hunter,Techies
20657,663,2,DPC 2023 Summer Tour - Western Europe Division 1,Team Secret,dire,20,LOSE,37:33,Slark,Kunkka,Magnus,Shadow Demon,Pugna
20658,663,3,DPC 2023 Summer Tour - Western Europe Division 1,Gaimin Gladiators,radiant,26,WIN,23:03,Beastmaster,Void Spirit,Magnus,Phoenix,Techies
20659,663,3,DPC 2023 Summer Tour - Western Europe Division 1,Team Secret,dire,11,LOSE,23:03,Troll Warlord,Pangolier,Axe,Snapfire,Pugna
20660,664,1,DPC 2023 Summer Tour - Western Europe Division 1,Gaimin Gladiators,dire,39,WIN,26:11,Faceless Void,Ember Spirit,Dark Seer,Techies,Enchantress
20661,664,1,DPC 2023 Summer Tour - Western Europe Division 1,D1 hustlers,radiant,8,LOSE,26:11,Medusa,Huskar,Axe,Shadow Demon,Spirit Breaker
20662,664,2,DPC 2023 Summer Tour - Western Europe Division 1,Gaimin Gladiators,radiant,29,WIN,46:49,Medusa,Meepo,Pangolier,Shadow Demon,Batrider
20663,664,2,DPC 2023 Summer Tour - Western Europe Division 1,D1 hustlers,dire,29,LOSE,46:49,Faceless Void,Void Spirit,Anti-Mage,Mirana,Silencer
20664,665,1,DPC 2023 Summer Tour - Western Europe Division 1,OG,radiant,26,WIN,56:53,Naga Siren,Invoker,Venomancer,Earth Spirit,Elder Titan
20665,665,1,DPC 2023 Summer Tour - Western Europe Division 1,Quest Esports,dire,24,LOSE,56:53,Morphling,Mars,Omniknight,Shadow Demon,Techies
20666,665,2,DPC 2023 Summer Tour - Western Europe Division 1,OG,radiant,35,LOSE,58:16,Morphling,Windranger,Venomancer,Snapfire,Techies
20667,665,2,DPC 2023 Summer Tour - Western Europe Division 1,Quest Esports,dire,43,WIN,58:16,Razor,Void Spirit,Magnus,Spirit Breaker,Phoenix
20668,665,3,DPC 2023 Summer Tour - Western Europe Division 1,OG,radiant,12,LOSE,26:42,Alchemist,Void Spirit,Magnus,Skywrath Mage,Disruptor
20669,665,3,DPC 2023 Summer Tour - Western Europe Division 1,Quest Esports,dire,25,WIN,26:42,Templar Assassin,Mars,Pangolier,Techies,Silencer
20670,666,1,DPC 2023 Summer Tour - Western Europe Division 1,OG,radiant,23,WIN,30:57,Medusa,Storm Spirit,Necrophos,Mirana,Pugna
20671,666,1,DPC 2023 Summer Tour - Western Europe Division 1,Entity Gaming,dire,15,LOSE,30:57,Slark,Visage,Pudge,Spirit Breaker,Venomancer
20672,666,2,DPC 2023 Summer Tour - Western Europe Division 1,OG,radiant,37,WIN,30:36,Bloodseeker,Arc Warden,Phoenix,Disruptor,Batrider
20673,666,2,DPC 2023 Summer Tour - Western Europe Division 1,Entity Gaming,dire,10,LOSE,30:36,Phantom Lancer,Ember Spirit,Dark Seer,Techies,Pugna
20674,667,1,DPC 2023 Summer Tour - Western Europe Division 1,OG,dire,15,LOSE,50:57,Doom,Queen of Pain,Magnus,Rubick,Pugna
20675,667,1,DPC 2023 Summer Tour - Western Europe Division 1,Team Secret,radiant,38,WIN,50:57,Monkey King,Windranger,Tidehunter,Spirit Breaker,Lich
20676,667,2,DPC 2023 Summer Tour - Western Europe Division 1,OG,dire,26,WIN,22:23,Faceless Void,Void Spirit,Undying,Skywrath Mage,Enchantress
20677,667,2,DPC 2023 Summer Tour - Western Europe Division 1,Team Secret,radiant,4,LOSE,22:23,Bloodseeker,Leshrac,Earthshaker,Techies,Lich
20678,667,3,DPC 2023 Summer Tour - Western Europe Division 1,OG,radiant,26,WIN,37:27,Sven,Keeper of the Light,Pangolier,Disruptor,Doom
20679,667,3,DPC 2023 Summer Tour - Western Europe Division 1,Team Secret,dire,16,LOSE,37:27,Alchemist,Batrider,Void Spirit,Techies,Bane
20680,668,1,DPC 2023 Summer Tour - Western Europe Division 1,OG,radiant,26,WIN,33:57,Medusa,Templar Assassin,Bounty Hunter,Earthshaker,Batrider
20681,668,1,DPC 2023 Summer Tour - Western Europe Division 1,D1 hustlers,dire,14,LOSE,33:57,Naga Siren,Void Spirit,Anti-Mage,Spirit Breaker,Mirana
20682,668,2,DPC 2023 Summer Tour - Western Europe Division 1,OG,dire,38,WIN,35:43,Medusa,Void Spirit,Ogre Magi,Skywrath Mage,Shadow Demon
20683,668,2,DPC 2023 Summer Tour - Western Europe Division 1,D1 hustlers,radiant,17,LOSE,35:43,Faceless Void,Batrider,Pangolier,Lion,Techies
20684,669,1,DPC 2023 Summer Tour - Western Europe Division 1,Quest Esports,dire,23,WIN,33:57,Medusa,Puck,Doom,Mirana,Shadow Demon
20685,669,1,DPC 2023 Summer Tour - Western Europe Division 1,Entity Gaming,radiant,12,LOSE,33:57,Slark,Ember Spirit,Bloodseeker,Pugna,Clinkz
20686,669,2,DPC 2023 Summer Tour - Western Europe Division 1,Quest Esports,dire,25,WIN,40:50,Medusa,Puck,Timbersaw,Techies,Silencer
20687,669,2,DPC 2023 Summer Tour - Western Europe Division 1,Entity Gaming,radiant,18,LOSE,40:50,Bloodseeker,Windranger,Pangolier,Pugna,Pudge
20688,670,1,DPC 2023 Summer Tour - Western Europe Division 1,Quest Esports,dire,17,LOSE,70:42,Slark,Puck,Phoenix,Techies,Terrorblade
20689,670,1,DPC 2023 Summer Tour - Western Europe Division 1,Team Secret,radiant,38,WIN,70:42,Legion Commander,Windranger,Storm Spirit,Chen,Pugna
20690,670,2,DPC 2023 Summer Tour - Western Europe Division 1,Quest Esports,radiant,15,WIN,23:23,Templar Assassin,Void Spirit,Beastmaster,Techies,Silencer
20691,670,2,DPC 2023 Summer Tour - Western Europe Division 1,Team Secret,dire,4,LOSE,23:23,Chaos Knight,Batrider,Enchantress,Storm Spirit,Pugna
20692,670,3,DPC 2023 Summer Tour - Western Europe Division 1,Quest Esports,dire,35,WIN,36:34,Terrorblade,Void Spirit,Anti-Mage,Techies,Undying
20693,670,3,DPC 2023 Summer Tour - Western Europe Division 1,Team Secret,radiant,10,LOSE,36:34,Clinkz,Timbersaw,Magnus,Spirit Breaker,Medusa
20694,671,1,DPC 2023 Summer Tour - Western Europe Division 1,Quest Esports,dire,9,LOSE,28:17,Morphling,Tiny,Magnus,Mirana,Silencer
20695,671,1,DPC 2023 Summer Tour - Western Europe Division 1,D1 hustlers,radiant,20,WIN,28:17,Medusa,Void Spirit,Visage,Spirit Breaker,Doom
20696,671,2,DPC 2023 Summer Tour - Western Europe Division 1,Quest Esports,dire,24,WIN,39:05,Slark,Pangolier,Phoenix,Spirit Breaker,Terrorblade
20697,671,2,DPC 2023 Summer Tour - Western Europe Division 1,D1 hustlers,radiant,14,LOSE,39:05,Medusa,Void Spirit,Dark Seer,Shadow Demon,Techies
20698,671,3,DPC 2023 Summer Tour - Western Europe Division 1,Quest Esports,dire,11,LOSE,48:36,Morphling,Silencer,Pangolier,Techies,Timbersaw
20699,671,3,DPC 2023 Summer Tour - Western Europe Division 1,D1 hustlers,radiant,33,WIN,48:36,Medusa,Void Spirit,Dark Seer,Mirana,Spirit Breaker
20700,672,1,DPC 2023 Summer Tour - Western Europe Division 1,Entity Gaming,dire,28,WIN,42:36,Morphling,Batrider,Dark Seer,Shadow Demon,Undying
20701,672,1,DPC 2023 Summer Tour - Western Europe Division 1,Team Secret,radiant,17,LOSE,42:36,Medusa,Void Spirit,Spirit Breaker,Mirana,Oracle
20702,672,2,DPC 2023 Summer Tour - Western Europe Division 1,Entity Gaming,radiant,24,WIN,35:01,Phantom Lancer,Windranger,Pangolier,Techies,Undying
20703,672,2,DPC 2023 Summer Tour - Western Europe Division 1,Team Secret,dire,9,LOSE,35:01,Templar Assassin,Void Spirit,Doom,Skywrath Mage,Venomancer
20704,673,1,DPC 2023 Summer Tour - Western Europe Division 1,Entity Gaming,radiant,13,LOSE,42:02,Shadow Fiend,Beastmaster,Pangolier,Techies,Undying
